ID,wk_start_date,pcr_positivity_wk,tests,MuniName,Code,province,epi_yr,epi_wk,above_thresh,entered,gold_standard
1,2020/03/15,0.016627254279991,114,Buffalo City,BUF,1,2020,12,0,0,0
1,2020/03/22,0.01322383319181,127,Buffalo City,BUF,1,2020,13,0,0,0
1,2020/03/29,0.05195463332014,110,Buffalo City,BUF,1,2020,14,0,0,0
1,2020/04/05,0.092270201870107,899,Buffalo City,BUF,1,2020,15,0,0,0
1,2020/04/12,0.015473869662402,2594,Buffalo City,BUF,1,2020,16,0,0,0
1,2020/04/19,0.009064836269654,3211,Buffalo City,BUF,1,2020,17,0,0,1
1,2020/04/26,0.021220429650127,2717,Buffalo City,BUF,1,2020,18,0,0,1
1,2020/05/03,0.079050727013959,4006,Buffalo City,BUF,1,2020,19,0,0,1
1,2020/05/10,0.054647414234761,4938,Buffalo City,BUF,1,2020,20,0,0,1
1,2020/05/17,0.060375012512782,4489,Buffalo City,BUF,1,2020,21,0,0,1
1,2020/05/24,0.098595659922278,5183,Buffalo City,BUF,1,2020,22,0,0,1
1,2020/05/31,0.150513507064978,4413,Buffalo City,BUF,1,2020,23,1,1,0
1,2020/06/07,0.182989302019948,5469,Buffalo City,BUF,1,2020,24,1,0,0
1,2020/06/14,0.273589138901222,6591,Buffalo City,BUF,1,2020,25,1,0,0
1,2020/06/21,0.354500080514595,10028,Buffalo City,BUF,1,2020,26,1,0,0
1,2020/06/28,0.396493181267273,9934,Buffalo City,BUF,1,2020,27,1,0,0
1,2020/07/05,0.42591848861557,7993,Buffalo City,BUF,1,2020,28,1,0,0
1,2020/07/12,0.397108238783818,6259,Buffalo City,BUF,1,2020,29,1,0,0
1,2020/07/19,0.356325746743628,5227,Buffalo City,BUF,1,2020,30,1,0,0
1,2020/07/26,0.29487399075764,3772,Buffalo City,BUF,1,2020,31,1,0,0
1,2020/08/02,0.231797092977551,2842,Buffalo City,BUF,1,2020,32,1,0,0
1,2020/08/09,0.177120042682225,1912,Buffalo City,BUF,1,2020,33,1,0,0
1,2020/08/16,0.120948447530809,2421,Buffalo City,BUF,1,2020,34,1,0,0
1,2020/08/23,0.104032102732418,2055,Buffalo City,BUF,1,2020,35,1,0,0
1,2020/08/30,0.069658775703239,1756,Buffalo City,BUF,1,2020,36,0,0,0
1,2020/09/06,0.082425017273979,1842,Buffalo City,BUF,1,2020,37,0,0,0
1,2020/09/13,0.06162822177814,2064,Buffalo City,BUF,1,2020,38,0,0,1
1,2020/09/20,0.034184315390652,1402,Buffalo City,BUF,1,2020,39,0,0,1
1,2020/09/27,0.05979450780771,2227,Buffalo City,BUF,1,2020,40,0,0,1
1,2020/10/04,0.060125739645714,2236,Buffalo City,BUF,1,2020,41,0,0,1
1,2020/10/11,0.058819559961058,2275,Buffalo City,BUF,1,2020,42,0,0,1
1,2020/10/18,0.064960761431722,3045,Buffalo City,BUF,1,2020,43,0,0,1
1,2020/10/25,0.121915054020154,2825,Buffalo City,BUF,1,2020,44,1,1,0
1,2020/11/01,0.134820172826366,2724,Buffalo City,BUF,1,2020,45,1,0,0
1,2020/11/08,0.176393145392129,3777,Buffalo City,BUF,1,2020,46,1,0,0
1,2020/11/15,0.267955124767873,5139,Buffalo City,BUF,1,2020,47,1,0,0
1,2020/11/22,0.288996279583529,7104,Buffalo City,BUF,1,2020,48,1,0,0
1,2020/11/29,0.344662457787258,7413,Buffalo City,BUF,1,2020,49,1,0,0
1,2020/12/06,0.353312198912353,8177,Buffalo City,BUF,1,2020,50,1,0,0
1,2020/12/13,0.34568960197007,7083,Buffalo City,BUF,1,2020,51,1,0,0
1,2020/12/20,0.341973842298087,5172,Buffalo City,BUF,1,2020,52,1,0,0
1,2020/12/27,0.339051466401278,5017,Buffalo City,BUF,1,2020,53,1,0,0
1,2021/01/03,0.276367504494721,6893,Buffalo City,BUF,1,2021,1,1,0,0
1,2021/01/10,0.210509980176368,5354,Buffalo City,BUF,1,2021,2,1,0,0
1,2021/01/17,0.142701596477725,3652,Buffalo City,BUF,1,2021,3,1,0,0
1,2021/01/24,0.096511475210628,2912,Buffalo City,BUF,1,2021,4,0,0,0
1,2021/01/31,0.074926950360786,2396,Buffalo City,BUF,1,2021,5,0,0,0
1,2021/02/07,0.067733866094423,2257,Buffalo City,BUF,1,2021,6,0,0,0
1,2021/02/14,0.048002507147209,2188,Buffalo City,BUF,1,2021,7,0,0,0
1,2021/02/21,0.030796834435594,2152,Buffalo City,BUF,1,2021,8,0,0,0
1,2021/02/28,0.024643500085393,2112,Buffalo City,BUF,1,2021,9,0,0,0
1,2021/03/07,0.026029057064299,2081,Buffalo City,BUF,1,2021,10,0,0,0
1,2021/03/14,0.024416971058541,1997,Buffalo City,BUF,1,2021,11,0,0,0
1,2021/03/21,0.016624224194591,2020,Buffalo City,BUF,1,2021,12,0,0,0
1,2021/03/28,0.019629984923084,1834,Buffalo City,BUF,1,2021,13,0,0,0
1,2021/04/04,0.025050858692477,1911,Buffalo City,BUF,1,2021,14,0,0,0
1,2021/04/11,0.015220997611188,1891,Buffalo City,BUF,1,2021,15,0,0,0
1,2021/04/18,0.016941533526162,1879,Buffalo City,BUF,1,2021,16,0,0,0
1,2021/04/25,0.015851458222307,1601,Buffalo City,BUF,1,2021,17,0,0,0
1,2021/05/02,0.014730281177176,1910,Buffalo City,BUF,1,2021,18,0,0,0
1,2021/05/09,0.021934651562599,2083,Buffalo City,BUF,1,2021,19,0,0,0
1,2021/05/16,0.018754872092589,2090,Buffalo City,BUF,1,2021,20,0,0,1
1,2021/05/23,0.031905568781096,2089,Buffalo City,BUF,1,2021,21,0,0,1
1,2021/05/30,0.042374512720156,2600,Buffalo City,BUF,1,2021,22,0,0,1
1,2021/06/06,0.059269747585814,3006,Buffalo City,BUF,1,2021,23,0,0,1
1,2021/06/13,0.083306734162226,3320,Buffalo City,BUF,1,2021,24,0,0,1
1,2021/06/20,0.091248974312861,3868,Buffalo City,BUF,1,2021,25,0,0,1
1,2021/06/27,0.120470210653905,3441,Buffalo City,BUF,1,2021,26,1,1,0
1,2021/07/04,0.14624384645787,3703,Buffalo City,BUF,1,2021,27,1,0,0
1,2021/07/11,0.145646718896166,3190,Buffalo City,BUF,1,2021,28,1,0,0
1,2021/07/18,0.181850606593462,3238,Buffalo City,BUF,1,2021,29,1,0,0
1,2021/07/25,0.186493208593081,3552,Buffalo City,BUF,1,2021,30,1,0,0
1,2021/08/01,0.195144152588926,4110,Buffalo City,BUF,1,2021,31,1,0,0
1,2021/08/08,0.222954342856022,4358,Buffalo City,BUF,1,2021,32,1,0,0
1,2021/08/15,0.265244291246508,7363,Buffalo City,BUF,1,2021,33,1,0,0
1,2021/08/22,0.275813205658421,8194,Buffalo City,BUF,1,2021,34,1,0,0
1,2021/08/29,0.272291628948959,6806,Buffalo City,BUF,1,2021,35,1,0,0
1,2021/09/05,0.275650867832489,6075,Buffalo City,BUF,1,2021,36,1,0,0
1,2021/09/12,0.178945102173437,4946,Buffalo City,BUF,1,2021,37,1,0,0
1,2021/09/19,0.140997118083642,3158,Buffalo City,BUF,1,2021,38,1,0,0
1,2021/09/26,0.09784734490473,2972,Buffalo City,BUF,1,2021,39,0,0,0
1,2021/10/03,0.068847894137328,2458,Buffalo City,BUF,1,2021,40,0,0,0
1,2021/10/10,0.047648269464659,2344,Buffalo City,BUF,1,2021,41,0,0,0
1,2021/10/17,0.01921177494046,2232,Buffalo City,BUF,1,2021,42,0,0,1
1,2021/10/24,0.031216042505142,1992,Buffalo City,BUF,1,2021,43,0,0,1
1,2021/10/31,0.025416871537948,1996,Buffalo City,BUF,1,2021,44,0,0,1
1,2021/11/07,0.006220514225653,2550,Buffalo City,BUF,1,2021,45,0,0,1
1,2021/11/14,0.006476209357811,3402,Buffalo City,BUF,1,2021,46,0,0,1
1,2021/11/21,0.010084178325361,3177,Buffalo City,BUF,1,2021,47,0,0,1
1,2021/11/28,0.117104009362039,3916,Buffalo City,BUF,1,2021,48,1,1,0
1,2021/12/05,0.376380582143993,6888,Buffalo City,BUF,1,2021,49,1,0,0
1,2021/12/12,0.488967625379597,7430,Buffalo City,BUF,1,2021,50,1,0,1
1,2021/12/19,0.502572814749,5234,Buffalo City,BUF,1,2021,51,1,0,1
1,2021/12/26,0.408906592043702,3276,Buffalo City,BUF,1,2021,52,1,0,1
1,2022/01/02,0.304218745908154,3461,Buffalo City,BUF,1,2022,1,1,0,1
1,2022/01/09,0.203731135897266,2592,Buffalo City,BUF,1,2022,2,1,0,1
1,2022/01/16,0.098694693634526,2225,Buffalo City,BUF,1,2022,3,0,0,1
1,2022/01/23,0.103537945162221,2064,Buffalo City,BUF,1,2022,4,1,1,0
1,2022/01/30,0.063400013226567,2000,Buffalo City,BUF,1,2022,5,0,0,0
235,2020/03/15,0.020908940603142,359,CT Eastern,CPTE,9,2020,12,0,0,0
235,2020/03/22,0.043551282120628,233,CT Eastern,CPTE,9,2020,13,0,0,1
235,2020/03/29,0.035022494828663,209,CT Eastern,CPTE,9,2020,14,0,0,1
235,2020/04/05,0.055403173400377,313,CT Eastern,CPTE,9,2020,15,0,0,1
235,2020/04/12,0.029543422456124,734,CT Eastern,CPTE,9,2020,16,0,0,1
235,2020/04/19,0.049716789027343,1174,CT Eastern,CPTE,9,2020,17,0,0,1
235,2020/04/26,0.085395642633097,1010,CT Eastern,CPTE,9,2020,18,0,0,1
235,2020/05/03,0.128409864572835,1748,CT Eastern,CPTE,9,2020,19,1,1,0
235,2020/05/10,0.183996487141237,2113,CT Eastern,CPTE,9,2020,20,1,0,0
235,2020/05/17,0.206748435376987,2390,CT Eastern,CPTE,9,2020,21,1,0,0
235,2020/05/24,0.21855147803032,2757,CT Eastern,CPTE,9,2020,22,1,0,0
235,2020/05/31,0.242190422734651,2502,CT Eastern,CPTE,9,2020,23,1,0,0
235,2020/06/07,0.263099033388689,2211,CT Eastern,CPTE,9,2020,24,1,0,0
235,2020/06/14,0.287476059373072,2446,CT Eastern,CPTE,9,2020,25,1,0,0
235,2020/06/21,0.312304616568748,2487,CT Eastern,CPTE,9,2020,26,1,0,0
235,2020/06/28,0.306115778684168,2678,CT Eastern,CPTE,9,2020,27,1,0,0
235,2020/07/05,0.235469441204745,1657,CT Eastern,CPTE,9,2020,28,1,0,0
235,2020/07/12,0.24341500871694,1612,CT Eastern,CPTE,9,2020,29,1,0,0
235,2020/07/19,0.20494779459252,1567,CT Eastern,CPTE,9,2020,30,1,0,0
235,2020/07/26,0.189889010859906,1514,CT Eastern,CPTE,9,2020,31,1,0,0
235,2020/08/02,0.12905380293456,1272,CT Eastern,CPTE,9,2020,32,1,0,0
235,2020/08/09,0.09833302143648,1057,CT Eastern,CPTE,9,2020,33,0,0,0
235,2020/08/16,0.098735188197728,1076,CT Eastern,CPTE,9,2020,34,0,0,0
235,2020/08/23,0.061466090248622,988,CT Eastern,CPTE,9,2020,35,0,0,0
235,2020/08/30,0.050600514297275,883,CT Eastern,CPTE,9,2020,36,0,0,0
235,2020/09/06,0.058742136239123,949,CT Eastern,CPTE,9,2020,37,0,0,0
235,2020/09/13,0.06344353143769,1037,CT Eastern,CPTE,9,2020,38,0,0,0
235,2020/09/20,0.049838766443818,848,CT Eastern,CPTE,9,2020,39,0,0,0
235,2020/09/27,0.030913466826888,1031,CT Eastern,CPTE,9,2020,40,0,0,0
235,2020/10/04,0.058107906746718,1179,CT Eastern,CPTE,9,2020,41,0,0,1
235,2020/10/11,0.051415207594854,1443,CT Eastern,CPTE,9,2020,42,0,0,1
235,2020/10/18,0.061881688566747,1426,CT Eastern,CPTE,9,2020,43,0,0,1
235,2020/10/25,0.050711936716951,1249,CT Eastern,CPTE,9,2020,44,0,0,1
235,2020/11/01,0.070248461693584,1460,CT Eastern,CPTE,9,2020,45,0,0,1
235,2020/11/08,0.076367360742055,1543,CT Eastern,CPTE,9,2020,46,0,0,1
235,2020/11/15,0.101791778649005,1745,CT Eastern,CPTE,9,2020,47,1,1,0
235,2020/11/22,0.135818639515572,2071,CT Eastern,CPTE,9,2020,48,1,0,0
235,2020/11/29,0.218304996336906,2858,CT Eastern,CPTE,9,2020,49,1,0,0
235,2020/12/06,0.327280634505792,4151,CT Eastern,CPTE,9,2020,50,1,0,0
235,2020/12/13,0.386304495038245,4901,CT Eastern,CPTE,9,2020,51,1,0,0
235,2020/12/20,0.436685220262557,3259,CT Eastern,CPTE,9,2020,52,1,0,0
235,2020/12/27,0.440776022594589,3933,CT Eastern,CPTE,9,2020,53,1,0,0
235,2021/01/03,0.384879306477716,4192,CT Eastern,CPTE,9,2021,1,1,0,0
235,2021/01/10,0.30843640108127,2915,CT Eastern,CPTE,9,2021,2,1,0,0
235,2021/01/17,0.196632202253457,1994,CT Eastern,CPTE,9,2021,3,1,0,0
235,2021/01/24,0.14633653136578,1721,CT Eastern,CPTE,9,2021,4,1,0,0
235,2021/01/31,0.113503770989872,1378,CT Eastern,CPTE,9,2021,5,1,0,0
235,2021/02/07,0.089581368340406,1440,CT Eastern,CPTE,9,2021,6,0,0,0
235,2021/02/14,0.085058704514635,1332,CT Eastern,CPTE,9,2021,7,0,0,0
235,2021/02/21,0.074901432242002,1469,CT Eastern,CPTE,9,2021,8,0,0,0
235,2021/02/28,0.046277195062366,1495,CT Eastern,CPTE,9,2021,9,0,0,0
235,2021/03/07,0.032916998411559,1489,CT Eastern,CPTE,9,2021,10,0,0,0
235,2021/03/14,0.054990768926485,1357,CT Eastern,CPTE,9,2021,11,0,0,0
235,2021/03/21,0.044295223523104,1500,CT Eastern,CPTE,9,2021,12,0,0,0
235,2021/03/28,0.040964405936243,1341,CT Eastern,CPTE,9,2021,13,0,0,0
235,2021/04/04,0.037707004519677,1448,CT Eastern,CPTE,9,2021,14,0,0,0
235,2021/04/11,0.025352553928609,1547,CT Eastern,CPTE,9,2021,15,0,0,0
235,2021/04/18,0.024018854732824,1548,CT Eastern,CPTE,9,2021,16,0,0,1
235,2021/04/25,0.03823785338238,1412,CT Eastern,CPTE,9,2021,17,0,0,1
235,2021/05/02,0.045997210687112,1657,CT Eastern,CPTE,9,2021,18,0,0,1
235,2021/05/09,0.043251885642215,1793,CT Eastern,CPTE,9,2021,19,0,0,1
235,2021/05/16,0.059761988856902,1724,CT Eastern,CPTE,9,2021,20,0,0,1
235,2021/05/23,0.078271642615222,1971,CT Eastern,CPTE,9,2021,21,0,0,1
235,2021/05/30,0.100462113863752,2086,CT Eastern,CPTE,9,2021,22,1,1,0
235,2021/06/06,0.147274951648775,2684,CT Eastern,CPTE,9,2021,23,1,0,0
235,2021/06/13,0.201283607658451,2652,CT Eastern,CPTE,9,2021,24,1,0,0
235,2021/06/20,0.231733206561429,3305,CT Eastern,CPTE,9,2021,25,1,0,0
235,2021/06/27,0.267236199937019,3035,CT Eastern,CPTE,9,2021,26,1,0,0
235,2021/07/04,0.288384163628616,2923,CT Eastern,CPTE,9,2021,27,1,0,0
235,2021/07/11,0.328868275844937,2920,CT Eastern,CPTE,9,2021,28,1,0,0
235,2021/07/18,0.367094801789689,2853,CT Eastern,CPTE,9,2021,29,1,0,0
235,2021/07/25,0.376436801228896,3412,CT Eastern,CPTE,9,2021,30,1,0,0
235,2021/08/01,0.38939677242155,3602,CT Eastern,CPTE,9,2021,31,1,0,0
235,2021/08/08,0.39232873476373,3707,CT Eastern,CPTE,9,2021,32,1,0,0
235,2021/08/15,0.340752830950896,4137,CT Eastern,CPTE,9,2021,33,1,0,0
235,2021/08/22,0.319063303608812,3560,CT Eastern,CPTE,9,2021,34,1,0,0
235,2021/08/29,0.235447527171451,2941,CT Eastern,CPTE,9,2021,35,1,0,0
235,2021/09/05,0.185299419497811,2498,CT Eastern,CPTE,9,2021,36,1,0,0
235,2021/09/12,0.128932644726017,2195,CT Eastern,CPTE,9,2021,37,1,0,0
235,2021/09/19,0.108832605246031,1641,CT Eastern,CPTE,9,2021,38,1,0,0
235,2021/09/26,0.067563598164746,1616,CT Eastern,CPTE,9,2021,39,0,0,0
235,2021/10/03,0.052258378731681,1632,CT Eastern,CPTE,9,2021,40,0,0,0
235,2021/10/10,0.051335637676796,1751,CT Eastern,CPTE,9,2021,41,0,0,0
235,2021/10/17,0.026921238397186,1641,CT Eastern,CPTE,9,2021,42,0,0,0
235,2021/10/24,0.021498147058897,1536,CT Eastern,CPTE,9,2021,43,0,0,1
235,2021/10/31,0.013904367179106,1699,CT Eastern,CPTE,9,2021,44,0,0,1
235,2021/11/07,0.0156233615355,1661,CT Eastern,CPTE,9,2021,45,0,0,1
235,2021/11/14,0.011248626546494,1546,CT Eastern,CPTE,9,2021,46,0,0,1
235,2021/11/21,0.018209961424303,1672,CT Eastern,CPTE,9,2021,47,0,0,1
235,2021/11/28,0.090616268238112,2154,CT Eastern,CPTE,9,2021,48,0,0,1
235,2021/12/05,0.260563402630027,2804,CT Eastern,CPTE,9,2021,49,1,1,0
235,2021/12/12,0.388502963444108,3546,CT Eastern,CPTE,9,2021,50,1,0,0
235,2021/12/19,0.499005950442739,3290,CT Eastern,CPTE,9,2021,51,1,0,0
235,2021/12/26,0.396688379709276,2677,CT Eastern,CPTE,9,2021,52,1,0,0
235,2022/01/02,0.312641057533193,3003,CT Eastern,CPTE,9,2022,1,1,0,NA
235,2022/01/09,0.271784091596722,2318,CT Eastern,CPTE,9,2022,2,1,0,NA
235,2022/01/16,0.190211351157705,1960,CT Eastern,CPTE,9,2022,3,1,0,NA
235,2022/01/23,0.160075455009293,1599,CT Eastern,CPTE,9,2022,4,1,0,NA
235,2022/01/30,0.175137727890857,1664,CT Eastern,CPTE,9,2022,5,1,0,NA
236,2020/03/15,NA,NA,CT Khayelitsha,CPTK,9,2020,12,NA,0,NA
236,2020/03/22,NA,NA,CT Khayelitsha,CPTK,9,2020,13,NA,NA,NA
236,2020/03/29,0.118082575685662,18,CT Khayelitsha,CPTK,9,2020,14,1,NA,1
236,2020/04/05,0.030867582717514,102,CT Khayelitsha,CPTK,9,2020,15,0,0,1
236,2020/04/12,0.080348246873931,358,CT Khayelitsha,CPTK,9,2020,16,0,0,1
236,2020/04/19,0.126612216674588,1227,CT Khayelitsha,CPTK,9,2020,17,1,1,0
236,2020/04/26,0.146049177601101,1187,CT Khayelitsha,CPTK,9,2020,18,1,0,0
236,2020/05/03,0.276064338272443,1983,CT Khayelitsha,CPTK,9,2020,19,1,0,0
236,2020/05/10,0.350589319756713,1614,CT Khayelitsha,CPTK,9,2020,20,1,0,0
236,2020/05/17,0.409672216902805,2195,CT Khayelitsha,CPTK,9,2020,21,1,0,0
236,2020/05/24,0.433435773492838,1478,CT Khayelitsha,CPTK,9,2020,22,1,0,0
236,2020/05/31,0.456293180724298,997,CT Khayelitsha,CPTK,9,2020,23,1,0,0
236,2020/06/07,0.486921953307083,560,CT Khayelitsha,CPTK,9,2020,24,1,0,0
236,2020/06/14,0.530271584289121,614,CT Khayelitsha,CPTK,9,2020,25,1,0,0
236,2020/06/21,0.48452064049315,596,CT Khayelitsha,CPTK,9,2020,26,1,0,0
236,2020/06/28,0.43008305325501,348,CT Khayelitsha,CPTK,9,2020,27,1,0,0
236,2020/07/05,0.406146603444233,406,CT Khayelitsha,CPTK,9,2020,28,1,0,0
236,2020/07/12,0.334199650416882,419,CT Khayelitsha,CPTK,9,2020,29,1,0,0
236,2020/07/19,0.269207605148031,367,CT Khayelitsha,CPTK,9,2020,30,1,0,0
236,2020/07/26,0.223087968243153,321,CT Khayelitsha,CPTK,9,2020,31,1,0,0
236,2020/08/02,0.159961266513395,311,CT Khayelitsha,CPTK,9,2020,32,1,0,0
236,2020/08/09,0.150684035887504,246,CT Khayelitsha,CPTK,9,2020,33,1,0,0
236,2020/08/16,0.094645014981018,268,CT Khayelitsha,CPTK,9,2020,34,0,0,0
236,2020/08/23,0.06751201805212,215,CT Khayelitsha,CPTK,9,2020,35,0,0,0
236,2020/08/30,0.036556935031263,146,CT Khayelitsha,CPTK,9,2020,36,0,0,0
236,2020/09/06,0.086788910314924,295,CT Khayelitsha,CPTK,9,2020,37,0,0,0
236,2020/09/13,0.043451448364636,347,CT Khayelitsha,CPTK,9,2020,38,0,0,0
236,2020/09/20,0.036966886772072,221,CT Khayelitsha,CPTK,9,2020,39,0,0,0
236,2020/09/27,0.020107690112318,351,CT Khayelitsha,CPTK,9,2020,40,0,0,0
236,2020/10/04,0.044672278493884,282,CT Khayelitsha,CPTK,9,2020,41,0,0,1
236,2020/10/11,0.014390284341688,341,CT Khayelitsha,CPTK,9,2020,42,0,0,1
236,2020/10/18,0.036907090002226,349,CT Khayelitsha,CPTK,9,2020,43,0,0,1
236,2020/10/25,0.074055953419215,392,CT Khayelitsha,CPTK,9,2020,44,0,0,1
236,2020/11/01,0.09829407681708,273,CT Khayelitsha,CPTK,9,2020,45,0,0,1
236,2020/11/08,0.075504727207202,343,CT Khayelitsha,CPTK,9,2020,46,0,0,1
236,2020/11/15,0.144922211162203,460,CT Khayelitsha,CPTK,9,2020,47,1,1,0
236,2020/11/22,0.163382018377931,634,CT Khayelitsha,CPTK,9,2020,48,1,0,0
236,2020/11/29,0.232869090571417,742,CT Khayelitsha,CPTK,9,2020,49,1,0,0
236,2020/12/06,0.319449173005578,1027,CT Khayelitsha,CPTK,9,2020,50,1,0,0
236,2020/12/13,0.359591984815492,864,CT Khayelitsha,CPTK,9,2020,51,1,0,0
236,2020/12/20,0.389697298746715,777,CT Khayelitsha,CPTK,9,2020,52,1,0,0
236,2020/12/27,0.378122072019213,848,CT Khayelitsha,CPTK,9,2020,53,1,0,0
236,2021/01/03,0.3058912427208,984,CT Khayelitsha,CPTK,9,2021,1,1,0,0
236,2021/01/10,0.231853981288857,852,CT Khayelitsha,CPTK,9,2021,2,1,0,0
236,2021/01/17,0.159549628773215,726,CT Khayelitsha,CPTK,9,2021,3,1,0,0
236,2021/01/24,0.093957001916563,530,CT Khayelitsha,CPTK,9,2021,4,0,0,0
236,2021/01/31,0.032149877599934,514,CT Khayelitsha,CPTK,9,2021,5,0,0,0
236,2021/02/07,0.032027468825201,558,CT Khayelitsha,CPTK,9,2021,6,0,0,0
236,2021/02/14,0.021978258260836,513,CT Khayelitsha,CPTK,9,2021,7,0,0,0
236,2021/02/21,0.019698470668175,462,CT Khayelitsha,CPTK,9,2021,8,0,0,NA
236,2021/02/28,0.023009633034051,440,CT Khayelitsha,CPTK,9,2021,9,0,0,NA
236,2021/03/07,0.008745737675749,470,CT Khayelitsha,CPTK,9,2021,10,0,0,NA
236,2021/03/14,0.005811900277677,532,CT Khayelitsha,CPTK,9,2021,11,0,0,NA
236,2021/03/21,0.013301765447963,397,CT Khayelitsha,CPTK,9,2021,12,0,0,NA
236,2021/03/28,0.024043331141006,363,CT Khayelitsha,CPTK,9,2021,13,0,0,NA
236,2021/04/04,NA,NA,CT Khayelitsha,CPTK,9,2021,14,NA,NA,NA
236,2021/04/11,0.010705033089708,471,CT Khayelitsha,CPTK,9,2021,15,0,NA,0
236,2021/04/18,0.0131836918591,405,CT Khayelitsha,CPTK,9,2021,16,0,0,0
236,2021/04/25,0.003215245645466,342,CT Khayelitsha,CPTK,9,2021,17,0,0,0
236,2021/05/02,0.012057163735265,446,CT Khayelitsha,CPTK,9,2021,18,0,0,0
236,2021/05/09,0.002481925654803,441,CT Khayelitsha,CPTK,9,2021,19,0,0,0
236,2021/05/16,0.008769037895191,400,CT Khayelitsha,CPTK,9,2021,20,0,0,1
236,2021/05/23,0.013445792106906,418,CT Khayelitsha,CPTK,9,2021,21,0,0,1
236,2021/05/30,0.017564238862864,512,CT Khayelitsha,CPTK,9,2021,22,0,0,1
236,2021/06/06,0.006726117937771,640,CT Khayelitsha,CPTK,9,2021,23,0,0,1
236,2021/06/13,0.027818676009925,552,CT Khayelitsha,CPTK,9,2021,24,0,0,1
236,2021/06/20,0.043511369384332,818,CT Khayelitsha,CPTK,9,2021,25,0,0,1
236,2021/06/27,0.127933119103139,884,CT Khayelitsha,CPTK,9,2021,26,1,1,0
236,2021/07/04,0.10754199669809,1054,CT Khayelitsha,CPTK,9,2021,27,1,0,0
236,2021/07/11,0.137200246190436,982,CT Khayelitsha,CPTK,9,2021,28,1,0,0
236,2021/07/18,0.150945199563749,1015,CT Khayelitsha,CPTK,9,2021,29,1,0,0
236,2021/07/25,0.170724521669046,985,CT Khayelitsha,CPTK,9,2021,30,1,0,0
236,2021/08/01,0.166010799619771,1097,CT Khayelitsha,CPTK,9,2021,31,1,0,0
236,2021/08/08,0.232449542707144,1059,CT Khayelitsha,CPTK,9,2021,32,1,0,0
236,2021/08/15,0.235017298221936,1188,CT Khayelitsha,CPTK,9,2021,33,1,0,0
236,2021/08/22,0.252591527626461,1079,CT Khayelitsha,CPTK,9,2021,34,1,0,0
236,2021/08/29,0.164053099279495,941,CT Khayelitsha,CPTK,9,2021,35,1,0,0
236,2021/09/05,0.145243150445981,902,CT Khayelitsha,CPTK,9,2021,36,1,0,0
236,2021/09/12,0.11250180150433,894,CT Khayelitsha,CPTK,9,2021,37,1,0,0
236,2021/09/19,0.062215578482655,734,CT Khayelitsha,CPTK,9,2021,38,0,0,0
236,2021/09/26,0.057974851802925,752,CT Khayelitsha,CPTK,9,2021,39,0,0,0
236,2021/10/03,0.035650340835759,741,CT Khayelitsha,CPTK,9,2021,40,0,0,0
236,2021/10/10,0.027263184537382,647,CT Khayelitsha,CPTK,9,2021,41,0,0,0
236,2021/10/17,0.015107359167644,635,CT Khayelitsha,CPTK,9,2021,42,0,0,1
236,2021/10/24,0.011689523213399,587,CT Khayelitsha,CPTK,9,2021,43,0,0,1
236,2021/10/31,0.025162802523941,450,CT Khayelitsha,CPTK,9,2021,44,0,0,1
236,2021/11/07,0.017404031923202,453,CT Khayelitsha,CPTK,9,2021,45,0,0,1
236,2021/11/14,0.015298721458104,475,CT Khayelitsha,CPTK,9,2021,46,0,0,1
236,2021/11/21,0.017338725967269,561,CT Khayelitsha,CPTK,9,2021,47,0,0,1
236,2021/11/28,0.139112991046573,532,CT Khayelitsha,CPTK,9,2021,48,1,1,0
236,2021/12/05,0.508910060799239,941,CT Khayelitsha,CPTK,9,2021,49,1,0,0
236,2021/12/12,0.561492305375577,996,CT Khayelitsha,CPTK,9,2021,50,1,0,0
236,2021/12/19,0.447162859712989,801,CT Khayelitsha,CPTK,9,2021,51,1,0,0
236,2021/12/26,0.287046975831244,427,CT Khayelitsha,CPTK,9,2021,52,1,0,0
236,2022/01/02,0.208847700904121,526,CT Khayelitsha,CPTK,9,2022,1,1,0,NA
236,2022/01/09,0.106279178654195,491,CT Khayelitsha,CPTK,9,2022,2,1,0,NA
236,2022/01/16,0.090594029045117,346,CT Khayelitsha,CPTK,9,2022,3,0,0,NA
236,2022/01/23,0.07541478587915,387,CT Khayelitsha,CPTK,9,2022,4,0,0,NA
236,2022/01/30,0.058361177622257,337,CT Khayelitsha,CPTK,9,2022,5,0,0,NA
237,2020/03/15,NA,NA,CT Mitchells Plain,CPTM,9,2020,12,NA,0,NA
237,2020/03/22,NA,NA,CT Mitchells Plain,CPTM,9,2020,13,NA,NA,NA
237,2020/03/29,0.029004334000364,67,CT Mitchells Plain,CPTM,9,2020,14,0,NA,1
237,2020/04/05,0.015133147912696,304,CT Mitchells Plain,CPTM,9,2020,15,0,0,1
237,2020/04/12,0.02725936494788,629,CT Mitchells Plain,CPTM,9,2020,16,0,0,1
237,2020/04/19,0.079185294968753,1579,CT Mitchells Plain,CPTM,9,2020,17,0,0,1
237,2020/04/26,0.11728232819795,1748,CT Mitchells Plain,CPTM,9,2020,18,1,1,0
237,2020/05/03,0.208972280053856,2995,CT Mitchells Plain,CPTM,9,2020,19,1,0,0
237,2020/05/10,0.248459623070234,2841,CT Mitchells Plain,CPTM,9,2020,20,1,0,0
